[lts] 2026-05-14 10:02:49,803 INFO [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | using logger: com.github.ltsopensource.core.logger.slf4j.Slf4jLoggerAdapter
[lts] 2026-05-14 10:02:50,080 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(71) | sun.misc.Unsafe.copyMemory: available
[lts] 2026-05-14 10:02:50,081 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | java.nio.Bits.unaligned: true
[lts] 2026-05-14 10:02:50,357 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | UID: 501
[lts] 2026-05-14 10:02:50,358 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | Java version: 8
[lts] 2026-05-14 10:02:50,358 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | -Dio.netty.noUnsafe: false
[lts] 2026-05-14 10:02:50,358 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | sun.misc.Unsafe: available
[lts] 2026-05-14 10:02:50,360 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | -Dio.netty.noJavassist: false
[lts] 2026-05-14 10:02:50,427 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(71) | Javassist: available
[lts] 2026-05-14 10:02:50,427 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | -Dio.netty.tmpdir: /var/folders/hw/_m73l8m92_50mt6cvkxn541w0000gn/T (java.io.tmpdir)
[lts] 2026-05-14 10:02:50,427 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | -Dio.netty.bitMode: 64 (sun.arch.data.model)
[lts] 2026-05-14 10:02:50,428 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | -Dio.netty.noPreferDirect: false
[lts] 2026-05-14 10:02:50,438 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | -Dio.netty.noKeySetOptimization: false
[lts] 2026-05-14 10:02:50,439 DEBUG [main] io.netty.util.internal.logging.Slf4JLogger.debug(76) | -Dio.netty.selectorAutoRebuildThreshold: 512
[lts] 2026-05-14 10:02:50,575 INFO [main] com.alibaba.druid.pool.DruidDataSource.init(1002) | {dataSource-1} inited
[lts] 2026-05-14 10:02:51,450 DEBUG [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | -Dio.netty.initialSeedUniquifier: 0xa1d697b96bfc505b, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,454 DEBUG [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | -Dio.netty.threadLocalDirectBufferSize: 65536, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,454 DEBUG [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | -Dio.netty.recycler.maxCapacity.default: 262144, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,497 DEBUG [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | -Dio.netty.allocator.type: unpooled, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,499 DEBUG [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | Loopback interface: lo0 (lo0, 0:0:0:0:0:0:0:1), lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,525 INFO [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | Start channel manager success!, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,532 INFO [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | Start JVMMonitor succeed , lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,534 INFO [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | MStatReporter start succeed., lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,566 INFO [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | Subscribe: {"address":"192.168.64.1:3502","available":true,"clusterName":"test_cluster","createTime":1778724169871,"group":"lts","hostName":"192.168.64.1","httpCmdPort":8720,"identity":"JT_192.168.64.1_19709_10-02-49.861_1","ip":"192.168.64.1","listenNodeTypes":["JOB_CLIENT","TASK_TRACKER","JOB_TRACKER","MONITOR"],"nodeType":"JOB_TRACKER","port":3502,"threads":64}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,577 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | Registry available, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,583 INFO [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | Register: {"address":"192.168.64.1:3502","available":true,"clusterName":"test_cluster","createTime":1778724169871,"group":"lts","hostName":"192.168.64.1","httpCmdPort":8720,"identity":"JT_192.168.64.1_19709_10-02-49.861_1","ip":"192.168.64.1","listenNodeTypes":["JOB_CLIENT","TASK_TRACKER","JOB_TRACKER","MONITOR"],"nodeType":"JOB_TRACKER","port":3502,"threads":64}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,587 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | redis event: /LTS/test_cluster/NODES/JOB_TRACKER = register, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,590 INFO [main] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | ========== Start success, nodeType=JOB_TRACKER, identity=JT_192.168.64.1_19709_10-02-49.861_1, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,598 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | Add {"address":"192.168.64.1:3502","available":true,"clusterName":"test_cluster","createTime":1778724169871,"group":"lts","hostName":"192.168.64.1","httpCmdPort":8720,"identity":"JT_192.168.64.1_19709_10-02-49.861_1","ip":"192.168.64.1","nodeType":"JOB_TRACKER","port":3502,"threads":64}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,600 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | Current node become the master node:{"address":"192.168.64.1:3502","available":true,"clusterName":"test_cluster","createTime":1778724169871,"group":"lts","hostName":"192.168.64.1","httpCmdPort":8720,"identity":"JT_192.168.64.1_19709_10-02-49.861_1","ip":"192.168.64.1","nodeType":"JOB_TRACKER","port":3502,"threads":64}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,601 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | Feedback job checker started!, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,602 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | Executable dead job checker started!, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:02:51,602 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | Executing dead job checker started!, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:00,598 DEBUG [LTS-Monitor-data-collector-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | Please Start LTS-Monitor, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:01,531 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | JobClient Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:01,532 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | TaskTracker Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:01,606 DEBUG [NonRelyOnPrevCycleJobScheduler-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | ========= Scheduler start =========, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:01,696 DEBUG [NonRelyOnPrevCycleJobScheduler-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | ========= Scheduler End =========, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:11,538 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | JobClient Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:11,539 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | TaskTracker Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:21,544 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | JobClient Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:21,546 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | TaskTracker Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:31,550 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | JobClient Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:31,551 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | TaskTracker Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:41,553 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | JobClient Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:41,554 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | TaskTracker Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:44,455 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | redis event: /LTS/test_cluster/NODES/MONITOR = register, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:44,459 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | Add {"address":"192.168.64.1:8730","available":true,"clusterName":"test_cluster","createTime":1778724224369,"group":"lts","hostName":"192.168.64.1","httpCmdPort":8730,"identity":"MO_192.168.64.1_19759_10-03-43.420_1","ip":"192.168.64.1","nodeType":"MONITOR","port":8730,"threads":64}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:51,558 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | JobClient Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:51,560 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | TaskTracker Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,812 DEBUG [NettyServerSelectorThread_-thread-1] io.netty.util.internal.logging.Slf4JLogger.debug(76) | Generated: io.netty.util.internal.__matchers__.com.github.ltsopensource.remoting.protocol.RemotingCommandMatcher
[lts] 2026-05-14 10:03:56,822 INFO [NettyServerWorkerThread_-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | SERVER : channelRegistered 192.168.64.1:58445, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,822 INFO [NettyServerWorkerThread_-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | SERVER: channelActive, the channel[192.168.64.1:58445], lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,833 DEBUG [NettyServerSelectorThread_-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | -Dio.netty.leakDetectionLevel: simple, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,870 INFO [AbstractServerNode-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | new connected channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,928 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(44) | redis event: /LTS/test_cluster/NODES/TASK_TRACKER = register, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,930 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | Add TaskTracker node:TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,971 DEBUG [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | 
    SELECT
        COUNT(1)  
    FROM
        `lts_node_group_store` 
    WHERE
        node_type = ? 
        AND name = ?, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,980 DEBUG [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | INSERT INTO `lts_node_group_store`(`node_type`, `name`, `gmt_created`) VALUES (?,?,?), lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:56,993 INFO [LTSRedisSubscribe] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.info(52) | Add {"address":"192.168.64.1:0","available":true,"clusterName":"test_cluster","createTime":1778724235621,"group":"test_trade_taskTracker","hostName":"192.168.64.1","httpCmdPort":8721,"identity":"TT_192.168.64.1_19784_10-03-55.606_1","ip":"192.168.64.1","nodeType":"TASK_TRACKER","port":0,"threads":10}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:57,959 DEBUG [AbstractServerNode-thread-2] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | taskTrackerNodeGroup:test_trade_taskTracker, taskTrackerIdentity:TT_192.168.64.1_19784_10-03-55.606_1 , availableThreads:10, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:57,965 DEBUG [JobPusher-Executor-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | 更新节点线程数: TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:57,968 DEBUG [JobPusher-AsyncPusher-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | Job push failed: no job! nodeGroup=test_trade_taskTracker, identity=TT_192.168.64.1_19784_10-03-55.606_1, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:58,976 DEBUG [AbstractServerNode-thread-3] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | taskTrackerNodeGroup:test_trade_taskTracker, taskTrackerIdentity:TT_192.168.64.1_19784_10-03-55.606_1 , availableThreads:10, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:58,983 DEBUG [JobPusher-Executor-thread-2] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | 更新节点线程数: TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:58,989 DEBUG [JobPusher-AsyncPusher-thread-2] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | Job push failed: no job! nodeGroup=test_trade_taskTracker, identity=TT_192.168.64.1_19784_10-03-55.606_1, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:03:59,999 DEBUG [AbstractServerNode-thread-4] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | taskTrackerNodeGroup:test_trade_taskTracker, taskTrackerIdentity:TT_192.168.64.1_19784_10-03-55.606_1 , availableThreads:10, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:00,013 DEBUG [JobPusher-Executor-thread-3] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | 更新节点线程数: TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:00,015 DEBUG [JobPusher-AsyncPusher-thread-3] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | Job push failed: no job! nodeGroup=test_trade_taskTracker, identity=TT_192.168.64.1_19784_10-03-55.606_1, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:01,021 DEBUG [AbstractServerNode-thread-5] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | taskTrackerNodeGroup:test_trade_taskTracker, taskTrackerIdentity:TT_192.168.64.1_19784_10-03-55.606_1 , availableThreads:10, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:01,024 DEBUG [JobPusher-Executor-thread-4] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | 更新节点线程数: TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:01,026 DEBUG [JobPusher-AsyncPusher-thread-4] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | Job push failed: no job! nodeGroup=test_trade_taskTracker, identity=TT_192.168.64.1_19784_10-03-55.606_1, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:01,565 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | JobClient Channel Pool {}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:01,570 DEBUG [LTS-Channel-Checker-thread-1] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | TaskTracker Channel Pool {test_trade_taskTracker=[ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}]}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:02,044 DEBUG [AbstractServerNode-thread-6] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | taskTrackerNodeGroup:test_trade_taskTracker, taskTrackerIdentity:TT_192.168.64.1_19784_10-03-55.606_1 , availableThreads:10, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:02,051 DEBUG [JobPusher-Executor-thread-5] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | 更新节点线程数: TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:02,053 DEBUG [JobPusher-AsyncPusher-thread-5] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | Job push failed: no job! nodeGroup=test_trade_taskTracker, identity=TT_192.168.64.1_19784_10-03-55.606_1, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:03,066 DEBUG [AbstractServerNode-thread-7] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | taskTrackerNodeGroup:test_trade_taskTracker, taskTrackerIdentity:TT_192.168.64.1_19784_10-03-55.606_1 , availableThreads:10, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:03,074 DEBUG [JobPusher-Executor-thread-6] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | 更新节点线程数: TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:03,077 DEBUG [JobPusher-AsyncPusher-thread-6] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(32) | Job push failed: no job! nodeGroup=test_trade_taskTracker, identity=TT_192.168.64.1_19784_10-03-55.606_1, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:04,091 DEBUG [AbstractServerNode-thread-8] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | taskTrackerNodeGroup:test_trade_taskTracker, taskTrackerIdentity:TT_192.168.64.1_19784_10-03-55.606_1 , availableThreads:10, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
[lts] 2026-05-14 10:04:04,101 DEBUG [JobPusher-Executor-thread-7] com.github.ltsopensource.core.logger.slf4j.Slf4jLogger.debug(40) | 更新节点线程数: TaskTrackerNode{nodeGroup='test_trade_taskTracker', availableThread=10, identity='TT_192.168.64.1_19784_10-03-55.606_1', channel=ChannelWrapper{channel=com.github.ltsopensource.remoting.netty.NettyChannel@19b8484d, nodeType=TASK_TRACKER, nodeGroup='test_trade_taskTracker', identity='TT_192.168.64.1_19784_10-03-55.606_1'}}, lts version: 1.7.3-SNAPSHOT, current host: 192.168.64.1
